Day,Datetime,GridID,Day_int,SMSin,SMSout,Callin,Callout,Internet
Friday,11/22/2013 14:10,300,5,1.389953641,0.603199259,1.219380896,1.180346083,31.82614084
Friday,11/22/2013 14:20,300,5,1.821314607,0.480945877,1.237531097,1.677667433,24.4520421
Friday,11/22/2013 14:30,300,5,1.185698274,0.241300034,1.636792062,1.242528595,30.22746298
Friday,11/22/2013 14:40,300,5,1.911301465,0.604802624,1.853527398,1.434848746,48.29561875
Friday,11/22/2013 14:50,300,5,1.01107288,0.565767811,1.185293656,1.679203029,43.65447178
Friday,11/22/2013 15:00,300,5,1.691443074,0.891771183,1.423115882,1.552037897,23.59902165
Friday,11/22/2013 15:10,300,5,1.863540111,0.883517164,1.294427183,1.789927825,31.9029898
Friday,11/22/2013 15:20,300,5,2.592283292,0.847722966,1.370995098,1.679236914,25.28253638
Friday,11/22/2013 15:30,300,5,1.006310704,0.686316174,1.25375512,1.569901108,34.59695267
Friday,11/22/2013 15:40,300,5,2.533764961,1.289379894,1.721868132,1.324276371,38.50576443
Friday,11/22/2013 15:50,300,5,1.909851483,0.728828795,1.465627534,1.976066802,34.84484154
Friday,11/22/2013 16:00,300,5,1.671728171,0.598504792,1.599411441,1.63529132,32.15260063
Friday,11/22/2013 16:10,300,5,1.920406323,0.762968801,1.010767008,1.625379165,47.55763225
Friday,11/22/2013 16:20,300,5,2.01851547,0.525011036,1.706843826,2.000345479,35.74473315
Friday,11/22/2013 16:30,300,5,2.383873689,1.326896054,1.372784829,1.71830755,43.3089988
Friday,11/22/2013 16:40,300,5,2.251996179,0.764487455,2.057633184,2.191045322,36.20125692
Friday,11/22/2013 16:50,300,5,2.488078457,0.603199259,2.609979085,2.020066197,32.3537489
Friday,11/22/2013 17:00,300,5,2.041575611,1.013957766,1.291237395,1.982533088,34.87499071
Friday,11/22/2013 17:10,300,5,3.004952132,1.004116354,2.300416951,2.937823016,38.6707197
Friday,11/22/2013 17:20,300,5,2.515434201,0.601545067,1.904178416,2.427451457,35.49377406
Friday,11/22/2013 17:30,300,5,1.986231161,0.92256892,1.452745841,1.672974905,32.55868464
Friday,11/22/2013 17:40,300,5,1.569006301,1.486665596,1.69867258,2.046201339,40.11956425
Friday,11/22/2013 17:50,300,5,2.116774386,0.844414582,1.24583698,2.666877109,42.48574592
Friday,11/22/2013 18:00,300,5,2.16675164,0.283744886,2.2025439,1.959589673,48.36904868
Friday,11/22/2013 18:10,300,5,1.858965209,0.564096676,1.535779014,1.408748324,33.54822625
Friday,11/22/2013 18:20,300,5,1.474137567,1.768569924,1.690819235,1.474135696,34.01366444
Friday,11/22/2013 18:30,300,5,2.341092958,0.885290922,1.674291279,1.630209178,43.75529646
Friday,11/22/2013 18:40,300,5,2.631371847,0.929168747,1.6513648,2.225152412,47.15244128
Friday,11/22/2013 18:50,300,5,1.269915189,0.443514429,1.434848746,1.501539359,38.79117242
Friday,11/22/2013 19:00,300,5,1.129697002,0.361966994,0.810308461,1.475470951,37.36674113
Friday,11/22/2013 19:10,300,5,1.739563865,0.682990847,0.96835701,1.946471756,30.90571447
Friday,11/22/2013 19:20,300,5,0.870702211,0.202282164,1.124851083,1.42666049,31.91672359
Friday,11/22/2013 19:30,300,5,1.3042038,0.679631635,0.909888537,1.157722567,43.12695862
Friday,11/22/2013 19:40,300,5,1.428668481,0.200577144,0.820085077,0.844902942,43.54480108
Friday,11/22/2013 19:50,300,5,1.99545261,0.371725699,1.190055899,0.512163168,43.51886129
Friday,11/22/2013 20:00,300,5,1.524670056,0.526648286,1.017251213,0.808755922,24.00939843
Friday,11/22/2013 20:10,300,5,0.875718523,0.402808481,0.365259405,0.37672313,31.4787645
Friday,11/22/2013 20:20,300,5,1.677499948,0.648850841,0.859203633,1.010701177,22.79867126
Friday,11/22/2013 20:30,300,5,0.973846618,0.890150876,0.213712003,0.469768174,19.16060307
Friday,11/22/2013 20:40,300,5,0.747283966,0.241367804,0.609784082,0.484170519,17.40032202
Friday,11/22/2013 20:50,300,5,0.396680012,0.361882282,0.446755044,0.415825713,27.35194204
Friday,11/22/2013 21:00,300,5,0.970163624,0.324569431,0.696142649,0.823307781,21.230211
Friday,11/22/2013 21:10,300,5,1.082624484,0.523339901,0.407569688,0.428960572,17.80097101
Friday,11/22/2013 21:20,300,5,0.657124778,0.159938966,0.611386478,0.402975906,17.49842936
Friday,11/22/2013 21:30,300,5,0.41587557,0.44337889,0.347446053,0.203817759,24.47570676
Friday,11/22/2013 21:40,300,5,0.296845861,0.161423734,0.202231337,0.446788928,27.39243071
Friday,11/22/2013 21:50,300,5,0.203988092,0.159735657,0.322745815,0.042378052,14.26771067
Friday,11/22/2013 22:00,300,5,0.30827667,0.285348252,0.604785682,0.485772915,16.55153093
Friday,11/22/2013 22:10,300,5,0.267553779,0.079910185,0.578767131,0.283677117,14.33772662
Friday,11/22/2013 22:20,300,5,0.324484719,0.122371979,0.402622115,0.405947442,14.28920017
Friday,11/22/2013 22:30,300,5,0.349168014,0.242920342,0.283643232,0.375034084,11.52131106
Friday,11/22/2013 22:40,300,5,0.535122563,0.122388921,0.12230421,0.512043602,10.60549147
Friday,11/22/2013 22:50,300,5,0.37501811,0.12066696,0.172887459,0.361916167,12.78256373
Friday,11/22/2013 23:00,300,5,0.215299395,0.079910185,0.16138985,0.365190667,11.35171207
Friday,11/22/2013 23:10,300,5,0.244574534,0.081530492,0.12066696,0.241249207,10.13720903
Friday,11/22/2013 23:20,300,5,0.442010719,0.040824544,0.283660175,0.256038259,16.17962087
Friday,11/22/2013 23:30,300,5,0.531511147,0.040841487,0.040773717,0.326088084,15.79628091
Friday,11/22/2013 23:40,300,5,0.120633075,0.040756775,0.0798763,0.164665319,12.82995422
Friday,11/22/2013 23:50,300,5,0.081547435,0.244557592,0.079859358,0.011480667,18.530868
Saturday,11/23/2013 0:00,300,6,0.122321152,0.040756775,0.040756775,0.16138985,13.12773467
Saturday,11/23/2013 0:10,300,6,0.322762757,0.202129682,0.079859358,0.079910185,10.72371389
Saturday,11/23/2013 0:20,300,6,0.375034084,0.040773717,0.361848397,0.081547435,11.14110908
Saturday,11/23/2013 0:30,300,6,0.081530492,1.69E-05,0.203800817,0.122287267,14.13840002
Saturday,11/23/2013 0:40,300,6,0.040756775,0.040756775,0.040756775,0.040756775,10.31624779
Saturday,11/23/2013 0:50,300,6,0.202129682,0.079859358,0.122287267,0.122270325,8.202358397
Saturday,11/23/2013 1:00,300,6,0.093045044,3.39E-05,0.040773717,0.202146625,13.93125694
Saturday,11/23/2013 1:10,300,6,0.042378052,0,0.120633075,0.001621277,8.712528585
Saturday,11/23/2013 1:20,300,6,0.239578073,0.04079066,0.159718715,0.040756775,6.727423659
Saturday,11/23/2013 1:30,300,6,0,0.079927127,0.08151355,0.1630271,5.964625251
Saturday,11/23/2013 1:40,300,6,0.040807602,0,0,0.08151355,7.203370099
Saturday,11/23/2013 1:50,300,6,0.079859358,0,0,0.040756775,7.182246356
Saturday,11/23/2013 2:00,300,6,0.159718715,0.200492432,0,0.08151355,6.479506856
Saturday,11/23/2013 2:10,300,6,0.022961334,1.69E-05,0.040773717,0.159718715,6.680216564
Saturday,11/23/2013 2:20,300,6,0.079859358,0.001621277,0.040773717,0.040773717,6.010258922
Saturday,11/23/2013 2:30,300,6,0.040756775,0,0,0.040756775,7.194983516
Saturday,11/23/2013 2:40,300,6,1.69E-05,0,0,0.120616132,6.226726154
Saturday,11/23/2013 2:50,300,6,0.122270325,0.08151355,0,0.08151355,6.443644888
Saturday,11/23/2013 3:00,300,6,0.040756775,0,0.0798763,0.08151355,6.160001656
Saturday,11/23/2013 3:10,300,6,0,0,0,0.040773717,5.731598184
Saturday,11/23/2013 3:20,300,6,0.081547435,0.081547435,0.120633075,0.040756775,6.972229444
Saturday,11/23/2013 3:30,300,6,0.081530492,0,0.040756775,0.040756775,6.057618498
Saturday,11/23/2013 3:40,300,6,0.079859358,0,0.040756775,0.0798763,6.407799863
Saturday,11/23/2013 3:50,300,6,0.040756775,0.079859358,0.040756775,0,5.402164855
Saturday,11/23/2013 4:00,300,6,0,0,0,0,6.489214734
Saturday,11/23/2013 4:10,300,6,0.040756775,0,0,0.079859358,5.957871974
Saturday,11/23/2013 4:20,300,6,0,0.040756775,0.120616132,0.08151355,5.889659732
Saturday,11/23/2013 4:30,300,6,0.08151355,0.08151355,0,0,5.941829404
Saturday,11/23/2013 4:40,300,6,0.040756775,0.1630271,0.122270325,0,6.639225571
Saturday,11/23/2013 4:50,300,6,0,0,0,3.39E-05,5.131653507
Saturday,11/23/2013 5:00,300,6,0,0.040756775,0.1630271,0.079859358,4.99954274
Saturday,11/23/2013 5:10,300,6,0,0.040756775,0.08151355,0.040756775,5.390718073
Saturday,11/23/2013 5:20,300,6,0.0798763,0,0,0,5.204879153
Saturday,11/23/2013 5:30,300,6,1.69E-05,0.122287267,0,0.159718715,6.564159366
Saturday,11/23/2013 5:40,300,6,0.040773717,0.040773717,0,0.040773717,5.033832253
Saturday,11/23/2013 5:50,300,6,0.32441695,0.08151355,0,0.04079066,6.125759996
Saturday,11/23/2013 6:00,300,6,0.00486383,0.040756775,0.040756775,0.08151355,5.319200421
Saturday,11/23/2013 6:10,300,6,0.086411265,0.0798763,0.122237409,0.241232265,5.3809454
Saturday,11/23/2013 6:20,300,6,0.04079066,6.78E-05,0.040756775,0.1630271,7.084173941
Saturday,11/23/2013 6:30,300,6,0.091340024,0.159718715,0.040756775,0.052237442,9.325317126
Saturday,11/23/2013 6:40,300,6,0.45153423,0,0.1630271,0.0798763,8.555965774
Saturday,11/23/2013 6:50,300,6,0.163044042,0.122338094,0.08151355,0.164648377,6.528602361
Saturday,11/23/2013 7:00,300,6,0.040756775,0.040977026,0.122270325,0.184839551,8.584191672
Saturday,11/23/2013 7:10,300,6,0.285297425,0.608127951,0.040773717,0.122270325,9.965812294
Saturday,11/23/2013 7:20,300,6,0.207279601,1.69E-05,0.081581319,0.091340024,21.8634904
Saturday,11/23/2013 7:30,300,6,0.182696991,0.161372907,0.081547435,0.225124901,20.36407464
Saturday,11/23/2013 7:40,300,6,0.081615204,6.78E-05,0.163044042,0.120700844,13.32662671
Saturday,11/23/2013 7:50,300,6,0.388152,0.241232265,0.282039867,0.27741317,10.36559744
Saturday,11/23/2013 8:00,300,6,0.352562087,0.202129682,0.202146625,0.104525711,12.73198643
Saturday,11/23/2013 8:10,300,6,0.409459142,0.120633075,0.202163567,0.265932503,9.808100586
Saturday,11/23/2013 8:20,300,6,1.172326289,0.200492432,0.324450834,0.337602636,9.928737605
Saturday,11/23/2013 8:30,300,6,0.577164735,0.20047549,0.295174726,0.684628097,13.6544696
Saturday,11/23/2013 8:40,300,6,0.487564584,0.202180509,0.322796642,0.376689245,17.39178295
Saturday,11/23/2013 8:50,300,6,0.714275908,0.163094869,0.604819567,0.655402816,18.33363706
Saturday,11/23/2013 9:00,300,6,0.644158313,0.079893242,0.24126615,0.296879745,15.72979761
Saturday,11/23/2013 9:10,300,6,1.022383214,0.122270325,0.402774596,0.44680684,15.10355231
Saturday,11/23/2013 9:20,300,6,1.131571445,0.321159392,0.684629066,0.828291244,13.69191606
Saturday,11/23/2013 9:30,300,6,1.516464926,0.200678798,0.779310391,0.657175605,14.11447616
Saturday,11/23/2013 9:40,300,6,0.880746938,0.120683902,0.643905207,0.707691085,16.92263771
Saturday,11/23/2013 9:50,300,6,0.772998524,0.243005054,0.526666198,0.443497486,24.64635894
Saturday,11/23/2013 10:00,300,6,0.530463919,0.200492432,0.772996585,0.789187692,15.09616332
Saturday,11/23/2013 10:10,300,6,0.535175328,0.363638129,0.619642503,0.779396072,17.10050766
Saturday,11/23/2013 10:20,300,6,0.852939686,0.445033082,0.508921583,0.551331581,19.20342364
Saturday,11/23/2013 10:30,300,6,0.895351622,0.322813584,0.577248478,0.841443046,28.10081643
Saturday,11/23/2013 10:40,300,6,1.111985303,0.565649215,1.009096843,0.829978352,23.27090359
Saturday,11/23/2013 10:50,300,6,0.517429745,0.0049316,0.781049295,0.891839922,15.2847675
Saturday,11/23/2013 11:00,300,6,1.05696076,0.443429717,0.73909378,0.776155457,26.28639459
Saturday,11/23/2013 11:10,300,6,0.509275381,0.241316977,0.859323199,0.706440541,19.70020482
Saturday,11/23/2013 11:20,300,6,1.39780595,0.523188389,0.577248478,1.069658079,22.94202341
Saturday,11/23/2013 11:30,300,6,1.074673361,0.762867147,0.49411462,1.200219222,40.4068753
Saturday,11/23/2013 11:40,300,6,1.438241849,0.642183245,1.351630176,0.965332709,26.58761004
Saturday,11/23/2013 11:50,300,6,0.87583609,0.482532299,1.009164612,0.772998517,19.76347538
Saturday,11/23/2013 12:00,300,6,1.363582269,0.844431524,0.70120688,0.486043992,16.45518545
Saturday,11/23/2013 12:10,300,6,0.655758545,0.283694059,0.536627242,0.592105299,17.52122818
Saturday,11/23/2013 12:20,300,6,1.337027431,0.560686638,0.499212736,0.900011235,25.10454382
Saturday,11/23/2013 12:30,300,6,1.084312561,0.321108565,0.44510279,0.402757654,18.52372325
Saturday,11/23/2013 12:40,300,6,0.862801014,0.482515357,1.12981366,0.575577343,16.06222039
Saturday,11/23/2013 12:50,300,6,0.999740817,0.47782089,0.21876123,0.42087397,21.65896128
Saturday,11/23/2013 13:00,300,6,0.892093095,0.624405715,0.324450834,0.692834264,21.66854758
Saturday,11/23/2013 13:10,300,6,0.616554309,0.161423734,0.565684068,0.295208611,20.28826519
Saturday,11/23/2013 13:20,300,6,1.393940459,1.048113744,0.723815391,0.608231544,33.68177655
Saturday,11/23/2013 13:30,300,6,1.304607448,0.818379089,0.604938163,0.495734928,20.36171206
Saturday,11/23/2013 13:40,300,6,0.693256794,0.534718914,0.203919414,0.645611195,22.25538824
Saturday,11/23/2013 13:50,300,6,0.535325878,0.081581319,0.484220376,0.746861437,18.21832236
Saturday,11/23/2013 14:00,300,6,0.657057977,0.487494876,0.816877378,0.562510253,18.29824554
Saturday,11/23/2013 14:10,300,6,0.667203389,0.324433892,0.412567186,0.647248445,20.95357719
Saturday,11/23/2013 14:20,300,6,0.370713258,0.161474562,0.72536793,0.417462962,22.04235097
Saturday,11/23/2013 14:30,300,6,0.471423335,0.16138985,0.69465788,0.296931542,33.39819915
Saturday,11/23/2013 14:40,300,6,1.353822527,0.404310192,0.657107835,0.60819669,21.42113504
Saturday,11/23/2013 14:50,300,6,0.693271798,0.282073752,0.446874609,0.202299106,17.39615774
Saturday,11/23/2013 15:00,300,6,0.940752037,0.081530492,0.326206681,0.606441813,17.83580372
Saturday,11/23/2013 15:10,300,6,0.755251002,0.079994896,0.122371979,0.283761829,19.89594194
Saturday,11/23/2013 15:20,300,6,1.164391207,0.523306017,0.617971368,0.46645882,26.48198924
Saturday,11/23/2013 15:30,300,6,0.864471179,0.482583126,0.401120404,0.443968912,24.26547748
Saturday,11/23/2013 15:40,300,6,0.932901666,0.414136666,0.564096676,0.578024873,20.1110331
Saturday,11/23/2013 15:50,300,6,0.988229241,0.484288146,0.719188694,0.727327091,27.91945664
Saturday,11/23/2013 16:00,300,6,0.378430088,0.402706827,0.456615403,0.540020345,20.14747111
Saturday,11/23/2013 16:10,300,6,0.913417179,0.282056809,0.686417828,0.347615476,18.30067908
Saturday,11/23/2013 16:20,300,6,1.551342454,0.040858429,0.161593158,0.551517954,30.23892463
Saturday,11/23/2013 16:30,300,6,1.200573073,0.163196523,0.521736536,0.507266422,19.76625482
Saturday,11/23/2013 16:40,300,6,0.543396499,0.122338094,0.764690763,0.440559835,28.02172521
Saturday,11/23/2013 16:50,300,6,0.443717677,0.159786485,0.20226619,0.421041463,18.0589754
Saturday,11/23/2013 17:00,300,6,0.854646643,0.045620605,0.495752839,0.732290638,16.44762013
Saturday,11/23/2013 17:10,300,6,0.415961251,0.645559399,0.334378963,0.507317249,20.85450441
Saturday,11/23/2013 17:20,300,6,0.716405402,0.766192474,0.657075889,0.927583293,19.46061278
Saturday,11/23/2013 17:30,300,6,0.886927203,0.441775524,0.536525588,0.83495884,24.16254221
Saturday,11/23/2013 17:40,300,6,0.710966554,0.441809409,0.686485598,0.567388119,29.31267458
Saturday,11/23/2013 17:50,300,6,1.011140649,0.283711002,0.58869526,0.61798928,18.41562106
Saturday,11/23/2013 18:00,300,6,1.013063988,0.484118722,0.45994073,0.477956429,22.89139231
Saturday,11/23/2013 18:10,300,6,0.637945193,0.12066696,0.487511819,0.37678993,33.26500525
Saturday,11/23/2013 18:20,300,6,0.624860191,0.202197452,0.728812822,0.535072705,30.24198475
Saturday,11/23/2013 18:30,300,6,0.976915999,0.202248279,0.526682171,1.010683266,40.7033364
Saturday,11/23/2013 18:40,300,6,1.131941216,0.440155217,0.971647483,1.193464969,26.15734098
Saturday,11/23/2013 18:50,300,6,1.159597017,0.242937284,0.684662951,0.621213922,22.9058226
Saturday,11/23/2013 19:00,300,6,0.874600618,0.164716146,0.285534618,0.829978352,21.47500779
Saturday,11/23/2013 19:10,300,6,0.663846049,0.324352088,0.36529329,0.728828795,22.59604913
Saturday,11/23/2013 19:20,300,6,0.70471858,0.485840684,0.326122938,0.495650216,18.56877085
Saturday,11/23/2013 19:30,300,6,0.510424264,0.322796642,0.243072823,0.366864709,23.67481007
Saturday,11/23/2013 19:40,300,6,0.435696914,0.12230421,0.334277309,0.521922842,24.11340984
Saturday,11/23/2013 19:50,300,6,0.99849125,0.285568502,0.560788292,0.725469584,18.41224387
Saturday,11/23/2013 20:00,300,6,0.904958808,0.407686346,0.216936645,0.785947077,19.32346966
Saturday,11/23/2013 20:10,300,6,0.176670177,0.361882282,0.332690886,0.218625692,20.11203546
Saturday,11/23/2013 20:20,300,6,0.373952971,0.445033082,0.202214394,0.124077968,13.67613453
Saturday,11/23/2013 20:30,300,6,0.557815787,0.241316977,0.081547435,0.25441892,12.52519616
Saturday,11/23/2013 20:40,300,6,0.580641581,0.163044042,0.414153609,0.335898586,15.32376545
Saturday,11/23/2013 20:50,300,6,0.277379285,0.200509375,0.052288269,0.621466126,13.14956405
Saturday,11/23/2013 21:00,300,6,0.316701089,0.293503591,0.242870484,0.264261368,20.02074924
Saturday,11/23/2013 21:10,300,6,0.389739392,0.203783875,0.06380282,0.093095871,18.76410038
Saturday,11/23/2013 21:20,300,6,0.142294976,0.040841487,0.083185654,0.081598262,17.00238144
Saturday,11/23/2013 21:30,300,6,0.619608618,0.163060984,0.225158785,0.164699204,21.30477688
Saturday,11/23/2013 21:40,300,6,0.5869742,0.280419559,0.322813584,0.133818761,13.89311709
Saturday,11/23/2013 21:50,300,6,0.11602332,0,0.321108565,0.171738577,10.04373263
Saturday,11/23/2013 22:00,300,6,0.222153365,0.159786485,0.172870517,0.135440038,13.59320302
Saturday,11/23/2013 22:10,300,6,0.098261763,0.0798763,0.052254384,0.081564377,8.930020385
Saturday,11/23/2013 22:20,300,6,0.194397848,0.120683902,0.081581319,0.155075075,8.882497334
Saturday,11/23/2013 22:30,300,6,0.205422094,0.079893242,0.283677117,0.138984653,13.77695824
Saturday,11/23/2013 22:40,300,6,0.253016865,0.08151355,0.120616132,0.289332346,11.73973447
Saturday,11/23/2013 22:50,300,6,0.528134993,0.081682973,0.205422094,0.36186534,10.65908408
Saturday,11/23/2013 23:00,300,6,0.174541651,0.815135499,0.159735657,0.202146625,11.1435586
Saturday,11/23/2013 23:10,300,6,0.120650017,1.69E-05,0.161457619,0,12.15724729
Saturday,11/23/2013 23:20,300,6,0.225091016,0.120616132,0.171233267,0.086713327,11.24271808
Saturday,11/23/2013 23:30,300,6,0.275758977,0.120633075,0.079859358,0.102820691,20.36475027
Saturday,11/23/2013 23:40,300,6,0.534787653,0.441792467,0.20047549,0.36186534,21.08819299
Saturday,11/23/2013 23:50,300,6,1.400021015,1.07904702,0.200492432,0.0798763,19.78051041
Sunday,11/24/2013 0:00,300,7,0.166270622,0.040773717,0.159718715,0.001621277,21.57075724
Sunday,11/24/2013 0:10,300,7,0.213610349,0.202146625,0.159718715,0.08151355,21.7969672
Sunday,11/24/2013 0:20,300,7,0.161423734,0.0798763,0.08151355,0.040756775,17.86243495
Sunday,11/24/2013 0:30,300,7,0.280334848,0.122270325,0.040756775,0.079859358,14.33415013
Sunday,11/24/2013 0:40,300,7,0.281990009,0.120633075,0,0.040773717,11.52896109
Sunday,11/24/2013 0:50,300,7,0.360261975,0.040841487,0.08151355,0.161372907,19.2602108
Sunday,11/24/2013 1:00,300,7,0.079859358,1.69E-05,0.0798763,1.69E-05,14.68916151
Sunday,11/24/2013 1:10,300,7,0.040773717,0.040756775,0,0.079859358,11.51576144
Sunday,11/24/2013 1:20,300,7,0.280368732,0.159718715,0,0,12.73950093
Sunday,11/24/2013 1:30,300,7,0.365107893,0.480810338,0,0,9.235380133
Sunday,11/24/2013 1:40,300,7,0,0,0,0,10.67970253
Sunday,11/24/2013 1:50,300,7,0.122270325,0,0.040756775,0.040756775,12.85682562
Sunday,11/24/2013 2:00,300,7,0.011497609,0.122270325,0,0.011480667,9.756964188
Sunday,11/24/2013 2:10,300,7,0,0,0,0.159718715,7.713123647
Sunday,11/24/2013 2:20,300,7,0,0,0.079859358,0.120616132,8.092702692
Sunday,11/24/2013 2:30,300,7,0,0,0.040756775,0,8.197276254
Sunday,11/24/2013 2:40,300,7,8.47E-05,0,0,0.040756775,8.11409157
Sunday,11/24/2013 2:50,300,7,0.120616132,0.120616132,0.081530492,0,7.34155043
Sunday,11/24/2013 3:00,300,7,0,0,0,0,8.841096749
Sunday,11/24/2013 3:10,300,7,0.079859358,0,0,0,6.909618322
Sunday,11/24/2013 3:20,300,7,3.39E-05,0,0,0.040756775,6.785741657
Sunday,11/24/2013 3:30,300,7,0,0,1.69E-05,0.040756775,7.39392341
Sunday,11/24/2013 3:40,300,7,0,0,0.040756775,0.159718715,7.084326422
Sunday,11/24/2013 3:50,300,7,0,0.040756775,0,0.040756775,6.104303348
Sunday,11/24/2013 4:00,300,7,0.040756775,0,0.08151355,0.08151355,8.47431966
Sunday,11/24/2013 4:10,300,7,0,0,0,0,6.282271981
Sunday,11/24/2013 4:20,300,7,0,0,0,0.040756775,5.498100667
Sunday,11/24/2013 4:30,300,7,0,0,0,0.011480667,6.314978045
Sunday,11/24/2013 4:40,300,7,0,0,1.69E-05,0,7.155745395
Sunday,11/24/2013 4:50,300,7,0,0,0,0.040756775,6.456345188
Sunday,11/24/2013 5:00,300,7,1.69E-05,0.0798763,0,0.079859358,6.753140222
Sunday,11/24/2013 5:10,300,7,0.159718715,0.079859358,0,0,6.754726645
Sunday,11/24/2013 5:20,300,7,0,0,0,0,5.861654084
Sunday,11/24/2013 5:30,300,7,0,0,1.69E-05,0,16.45684538
Sunday,11/24/2013 5:40,300,7,0,1.69E-05,0,0,5.591044057
Sunday,11/24/2013 5:50,300,7,0.042378052,0,0.081480634,0.040756775,5.861501603
Sunday,11/24/2013 6:00,300,7,0,0,0.08151355,0.280334848,8.635743394
Sunday,11/24/2013 6:10,300,7,0.040756775,0,0.040756775,0.079859358,5.635481948
Sunday,11/24/2013 6:20,300,7,1.69E-05,0,0.011497609,0.120616132,7.53711417
Sunday,11/24/2013 6:30,300,7,0,0,0.040756775,0.040756775,7.514420946
Sunday,11/24/2013 6:40,300,7,0.011514552,0,0.040756775,0.040756775,7.548577894
Sunday,11/24/2013 6:50,300,7,0,0,0.040756775,0.079859358,8.777229135
Sunday,11/24/2013 7:00,300,7,0.182680049,0.159718715,0,0,9.55201745
Sunday,11/24/2013 7:10,300,7,0.040824544,0,0.040773717,0.120616132,9.390322637
Sunday,11/24/2013 7:20,300,7,0.079927127,0,0.040756775,1.69E-05,9.423008784
Sunday,11/24/2013 7:30,300,7,0.322762757,0.161406792,0.08151355,0.251075682,11.02992076
Sunday,11/24/2013 7:40,300,7,0.361882282,1.69E-05,0.079859358,0.200492432,8.876958717
Sunday,11/24/2013 7:50,300,7,0.093011159,1.69E-05,0.040773717,0.011480667,17.42049
Sunday,11/24/2013 8:00,300,7,0.200526317,0.040756775,0.122270325,5.08E-05,26.17910244
Sunday,11/24/2013 8:10,300,7,0.120717787,0.040773717,0.011514552,0.091340024,10.46776629
Sunday,11/24/2013 8:20,300,7,0.329684496,0.16138985,0.122288236,0.093028101,17.42049001
Sunday,11/24/2013 8:30,300,7,0.499162878,0.163094869,0.20047549,0.1597526,15.1683884
Sunday,11/24/2013 8:40,300,7,0.469768174,0.122287267,0.120616132,0.040773717,11.66242801
Sunday,11/24/2013 8:50,300,7,0.368736252,0.081530492,0.04079066,0.120683902,14.16582458
Sunday,11/24/2013 9:00,300,7,0.508903672,0.1630271,0.495667159,0.156747179,14.56726391
Sunday,11/24/2013 9:10,300,7,0.639278509,0.163060984,0.163128754,0.202180509,11.126627
Sunday,11/24/2013 9:20,300,7,0.146920705,0.0798763,0.285332278,0.254519605,11.71812534
Sunday,11/24/2013 9:30,300,7,0.161508446,0.448375351,0.040807602,0.079961012,12.75356168
Sunday,11/24/2013 9:40,300,7,1.017538204,0.2447609,0.203852613,0.419100212,17.51242004
Sunday,11/24/2013 9:50,300,7,0.370341555,0.040807602,0.334362021,0.468062185,15.11642003
Sunday,11/24/2013 10:00,300,7,0.344357858,0.203885529,0.205557633,0.398147899,14.76934574
Sunday,11/24/2013 10:10,300,7,0.419538722,0.161457619,0.414103751,0.494350784,21.3244438
Sunday,11/24/2013 10:20,300,7,0.183034809,0.08151355,0.283761829,0.296964457,17.39993932
Sunday,11/24/2013 10:30,300,7,0.732559717,6.78E-05,0.412567186,0.277431081,18.1747107
Sunday,11/24/2013 10:40,300,7,0.779833612,0.122338094,0.443548313,0.590350421,34.80597386
Sunday,11/24/2013 10:50,300,7,0.435494635,0.203953298,0.562459426,0.365276348,33.53799384
Sunday,11/24/2013 11:00,300,7,1.016170033,0.24454065,0.684695866,0.1616101,25.43841348
Sunday,11/24/2013 11:10,300,7,0.566141392,0.529871959,0.443412774,0.591937813,22.81428321
Sunday,11/24/2013 11:20,300,7,0.37601378,0.326138911,0.347462995,0.528321359,19.09692085
Sunday,11/24/2013 11:30,300,7,0.761857553,0.202180509,0.347564649,0.637624317,26.90039979
Sunday,11/24/2013 11:40,300,7,0.372096432,0.203868586,0.944026537,0.507266422,18.16642279
Sunday,11/24/2013 11:50,300,7,0.430598791,0.202316048,0.750169821,0.458338334,23.11932029
Sunday,11/24/2013 12:00,300,7,0.375408634,0.244557592,0.225226555,0.336068009,28.59718395
Sunday,11/24/2013 12:10,300,7,0.80422985,0.24454065,0.30506897,0.903201992,26.3742568
Sunday,11/24/2013 12:20,300,7,0.634651812,0.606422932,0.324552488,0.316634349,23.74511507
Sunday,11/24/2013 12:30,300,7,0.481080386,0.04079066,0.344120726,0.536441845,27.06200886
Sunday,11/24/2013 12:40,300,7,0.156847864,0.163077927,0.081564377,0.293520534,21.93002577
Sunday,11/24/2013 12:50,300,7,0.471490135,0.365241494,0.441860236,0.508853814,39.34213195
Sunday,11/24/2013 13:00,300,7,0.622901029,0.161457619,0.217021357,0.322864411,21.26442078
Sunday,11/24/2013 13:10,300,7,0.495702012,0.321091623,0.285349221,0.200611029,19.5713207
Sunday,11/24/2013 13:20,300,7,1.051576556,0.322745815,0.376739103,0.242870484,17.95721592
Sunday,11/24/2013 13:30,300,7,0.264329137,6.78E-05,0.254536548,0.295191668,15.43270356
Sunday,11/24/2013 13:40,300,7,0.583902948,0.161423734,0.293503591,0.205456948,26.05105749
Sunday,11/24/2013 13:50,300,7,0.119282816,0.122321152,0.293571361,0.283761829,15.50742794
Sunday,11/24/2013 14:00,300,7,0.484204403,0.519963747,0.3227797,0.454927326,14.05445909
Sunday,11/24/2013 14:10,300,7,0.416080757,0.081615204,0.203868586,0.375135738,33.29782694
